Time,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,2.5,2.6,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,4.1,4.11,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.1,5.2,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.1,7.11,7.12,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.1,8.2,8.3
37,366.65,478.09,397.29,432.44,249.34,94.6,58.68,112.26,101.01,43.38,155.34,91.16,20.29,51.51,29.64,17.16,11.28,30.03,127.69,130.67,99.82,214.19,92.26,96.06,329.55,59.55,174.04,465.85,205.16,187.81,314.52,175.93,237.89,105.45,178.72,93.69,168.74,162.91,184.44,21.57,157.85,233.74,65.65,49.85,67.81,21.17,124.17,290.94,134.15,24,198.99,62.14,99.95
38,380.31,496.85,401.88,441.79,261.87,95.98,58.81,114.12,101.5,45.22,159.72,91.96,19.95,51.27,30.28,17.66,10.84,30.27,126.8,140.02,103.44,234.59,98.29,100.59,357.57,61.93,184.59,491.66,207.46,191.46,331.75,180.4,258.47,115.81,186.63,105.65,172.25,176.68,192.39,22.52,160.01,231.3,67.28,49.34,68.42,21.99,127.77,306.54,138.04,23.62,215.29,66.42,105.86
39,390.74,511.12,402.92,446.96,272.28,96.66,58.74,115.19,101.33,46.77,162.86,92.13,19.59,50.94,30.8,18.08,10.44,30.43,125.39,148.03,106.34,253.73,103.44,104.37,383.43,63.87,193.46,513.16,207.99,193.53,346.08,183.47,276.7,125.33,193.19,117.34,174.39,188.82,198.89,23.33,160.86,227.85,68.45,48.81,68.6,22.68,130.45,319.52,140.9,23.25,230.24,70.15,110.91
40,398.57,521.84,401.88,448.65,281.03,96.93,58.62,115.65,100.9,48.1,165.02,92.08,19.24,50.57,31.28,18.47,10.08,30.52,123.94,154.88,108.68,271.46,107.86,107.53,406.84,65.49,200.99,530.79,207.57,194.41,358.08,185.43,292.69,133.87,198.65,128.64,175.53,199.44,204.18,24.04,160.86,224.44,69.33,48.3,68.64,23.29,132.39,330.23,142.99,22.87,243.68,73.39,115.25
41,403.9,529.19,399.35,447.7,288.28,96.91,58.33,115.59,100.26,49.24,166.28,91.81,18.78,50.1,31.62,18.82,9.6,30.51,122.33,160.75,110.52,287.54,111.72,110.12,427.59,66.82,207.43,545.02,206.51,194.46,368.11,186.43,306.55,141.44,203.07,139.42,175.93,208.63,208.35,24.67,160.41,220.41,69.97,47.62,68.51,23.82,133.65,339.03,144.41,22.37,255.54,76.21,119.05
42,406.82,533.22,395.68,444.81,294.05,96.56,57.84,115.17,99.35,50.21,166.73,91.24,18.29,49.48,31.79,19.1,9.13,30.37,120.26,165.81,111.91,301.86,115.04,112.18,445.73,67.91,212.76,556.2,204.87,193.9,376.14,186.64,318.51,148.07,206.48,149.63,175.68,216.56,211.46,25.21,159.48,215.63,70.34,46.74,68.12,24.3,134.3,346.05,145.22,21.82,265.9,78.69,122.35
43,407.58,534.22,391.2,440.52,298.46,95.96,57.25,114.47,98.26,51.05,166.52,90.46,17.85,48.75,31.84,19.32,8.7,30.19,117.88,170.09,112.93,314.52,117.86,113.78,461.47,68.76,217.07,564.45,202.75,192.81,382.34,186.2,328.86,153.89,209.03,159.14,174.93,223.45,213.7,25.7,158.16,210.52,70.43,45.8,67.59,24.71,134.43,351.33,145.46,21.31,274.88,80.89,125.17
44,406.73,532.92,386.23,435.43,301.73,95.23,56.62,113.59,97.08,51.76,165.91,89.6,17.43,48.01,31.82,19.5,8.32,30,115.47,173.65,113.61,325.68,120.24,115,475.08,69.4,220.46,570.1,200.47,191.38,386.91,185.38,337.83,159.02,210.89,167.89,173.87,229.44,215.2,26.13,156.62,205.49,70.33,44.91,67.01,25.07,134.14,355.05,145.25,20.84,282.68,82.82,127.57
45,405.05,530.5,380.6,430.09,304.11,94.49,55.97,112.61,95.83,52.38,165.05,88.71,17.02,47.26,31.79,19.67,7.98,29.83,113.21,176.57,114,335.55,122.25,115.9,486.78,69.87,223.11,573.41,197.9,189.82,390.18,184.32,345.55,163.56,212.18,175.84,172.66,234.59,216.05,26.52,155.02,200.92,70.13,44.1,66.42,25.39,133.59,357.47,144.8,20.39,289.46,84.52,129.63
46,402.67,527.15,374.45,424.21,305.63,93.66,55.24,111.58,94.49,52.88,163.98,87.7,16.53,46.48,31.71,19.79,7.6,29.59,111,178.95,114.1,344.25,123.95,116.46,496.76,70.16,225.09,574.6,195.08,188.13,392.27,183.06,352.08,167.58,212.88,183,171.36,238.95,216.21,26.87,153.21,196.33,69.86,43.23,65.74,25.67,132.84,358.75,144.16,19.86,295.32,86.02,131.42
